source,party_name,week_start_sunday,week_index_since_2020,total_spend_week,avg_spend_per_day_week,currency
google, חיים גריידינגר,2024-11-24,256,250.0,35.71,ILS
google, חיים גריידינגר,2024-12-01,257,500.0,71.43,ILS
google, חיים גריידינגר,2025-03-02,270,750.0,107.14,ILS
google, חיים גריידינגר,2025-03-09,271,3750.0,535.71,ILS
google, חיים גריידינגר,2025-03-16,272,250.0,35.71,ILS
google, חיים גריידינגר,2025-06-15,285,500.0,71.43,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-03-23,273,500.0,71.43,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-03-30,274,500.0,71.43,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-04-06,275,250.0,35.71,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-09-14,298,250.0,35.71,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-09-21,299,250.0,35.71,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-09-28,300,250.0,35.71,ILS
google,"""בשבע"" השבועון לציבור הדתי בע""מ",2025-10-05,301,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2020-12-13,50,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-01-17,55,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-01-31,57,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-02-07,58,500.0,71.43,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-02-14,59,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-03-07,62,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-03-14,63,500.0,71.43,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-03-21,64,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-05-23,73,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-06-13,76,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-06-20,77,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-07-04,79,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2021-07-11,80,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-09-04,140,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-09-11,141,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-09-18,142,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-09-25,143,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-10-09,145,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-10-30,148,1500.0,214.29,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-11-06,149,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-11-13,150,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-11-20,151,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-11-27,152,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2022-12-18,155,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-01-15,159,500.0,71.43,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-02-05,162,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-02-12,163,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-02-19,164,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-07-02,183,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-08-20,190,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2023-10-29,200,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-01-07,210,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-01-14,211,1000.0,142.86,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-01-21,212,500.0,71.43,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-03-03,218,1500.0,214.29,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-03-24,221,500.0,71.43,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-04-07,223,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-04-14,224,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-05-05,227,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-07-28,239,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-08-04,240,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-09-15,246,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-09-22,247,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-10-20,251,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2024-12-01,257,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2025-02-09,267,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2025-03-09,271,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2025-03-16,272,250.0,35.71,ILS
google,"(דרכנו - יוצאים לפעולה (חל""צ",2025-06-01,283,250.0,35.71,ILS
google,Alexander Kushnir,2025-09-07,297,500.0,71.43,ILS
google,Alexander Kushnir,2025-09-14,298,500.0,71.43,ILS
google,Alexander Kushnir,2025-09-21,299,250.0,35.71,ILS
google,Alexander Kushnir,2025-09-28,300,500.0,71.43,ILS
google,Alexander Kushnir,2025-10-05,301,250.0,35.71,ILS
google,Ari Shavit,2023-05-28,178,250.0,35.71,ILS
google,Ari Shavit,2023-06-04,179,250.0,35.71,ILS
google,Ari Shavit,2023-06-11,180,1750.0,250.0,ILS
google,Ari Shavit,2023-06-18,181,500.0,71.43,ILS
google,Ariel Avidar,2024-07-07,236,250.0,35.71,ILS
google,Ariel Avidar,2024-10-06,249,250.0,35.71,ILS
google,Ariel Avidar,2025-07-20,290,250.0,35.71,ILS
google,Ariel Avidar,2025-07-27,291,250.0,35.71,ILS
google,Ariel Avidar,2025-08-03,292,250.0,35.71,ILS
google,Ariel Avidar,2025-09-21,299,250.0,35.71,ILS
google,Ariel Avidar,2025-09-28,300,250.0,35.71,ILS
google,Emilie Moatti,2022-08-07,136,18250.0,2607.14,ILS
google,Friedrich-Ebert-Stiftung Israel,2024-12-22,260,250.0,35.71,ILS
google,Friedrich-Ebert-Stiftung Israel,2024-12-29,261,250.0,35.71,ILS
google,Friedrich-Ebert-Stiftung Israel,2025-01-05,262,250.0,35.71,ILS
google,Friedrich-Ebert-Stiftung Israel,2025-01-12,263,250.0,35.71,ILS
google,Greenpeace Mediterranean,2025-07-13,289,250.0,35.71,ILS
google,Greenpeace Mediterranean,2025-07-20,290,1000.0,142.86,ILS
google,Greenpeace Mediterranean,2025-07-27,291,250.0,35.71,ILS
google,HAARETZ DAILY NEWSPAPER LTD,2024-11-24,256,250.0,35.71,ILS
google,Have you seen the horizon lately?,2025-03-23,273,250.0,35.71,ILS
google,Have you seen the horizon lately?,2025-03-30,274,250.0,35.71,ILS
google,Have you seen the horizon lately?,2025-05-25,282,500.0,71.43,ILS
google,Have you seen the horizon lately?,2025-06-01,283,250.0,35.71,ILS
google,Have you seen the horizon lately?,2025-06-22,286,250.0,35.71,ILS
google,Have you seen the horizon lately?,2025-06-29,287,1000.0,142.86,ILS
google,Have you seen the horizon lately?,2025-07-06,288,250.0,35.71,ILS
google,Israel Now News,2023-01-15,159,250.0,35.71,ILS
google,Israel Now News,2023-01-22,160,250.0,35.71,ILS
google,Israel Now News,2023-01-29,161,250.0,35.71,ILS
google,Israel Now News,2023-02-05,162,250.0,35.71,ILS
google,Israel Now News,2023-02-26,165,250.0,35.71,ILS
google,Israel Now News,2023-03-05,166,250.0,35.71,ILS
google,Israeli Government Advertising Agency,2025-05-11,280,250.0,35.71,ILS
google,Jacob Weinberger,2024-12-15,259,750.0,107.14,ILS
google,Jacob Weinberger,2024-12-22,260,1000.0,142.86,ILS
google,Jacob Weinberger,2024-12-29,261,1250.0,178.57,ILS
google,Jacob Weinberger,2025-01-05,262,1250.0,178.57,ILS
google,Jacob Weinberger,2025-01-12,263,750.0,107.14,ILS
google,Jacob Weinberger,2025-01-19,264,250.0,35.71,ILS
google,KEREN GONEN,2023-09-17,194,250.0,35.71,ILS
google,KEREN GONEN,2023-09-24,195,250.0,35.71,ILS
google,KEREN GONEN,2023-10-01,196,250.0,35.71,ILS
google,KEREN GONEN,2023-10-08,197,250.0,35.71,ILS
google,KEREN GONEN,2023-10-15,198,250.0,35.71,ILS
google,KEREN GONEN,2023-10-22,199,250.0,35.71,ILS
google,KEREN GONEN,2023-10-29,200,250.0,35.71,ILS
google,Lobby 99,2023-11-12,202,250.0,35.71,ILS
google,Lobby 99,2023-11-19,203,1250.0,178.57,ILS
google,Lobby 99,2023-11-26,204,2000.0,285.71,ILS
google,Lobby 99,2023-12-03,205,1750.0,250.0,ILS
google,Lobby 99,2023-12-10,206,2500.0,357.14,ILS
google,Lobby 99,2023-12-17,207,1000.0,142.86,ILS
google,Lobby 99,2023-12-24,208,750.0,107.14,ILS
google,Lobby 99,2023-12-31,209,4750.0,678.57,ILS
google,Lobby 99,2024-01-07,210,7000.0,1000.0,ILS
google,Lobby 99,2024-01-14,211,4250.0,607.14,ILS
google,Lobby 99,2024-01-21,212,8750.0,1250.0,ILS
google,Lobby 99,2024-01-28,213,6000.0,857.14,ILS
google,Lobby 99,2024-02-04,214,3000.0,428.57,ILS
google,Lobby 99,2024-02-11,215,3500.0,500.0,ILS
google,Lobby 99,2024-02-18,216,1000.0,142.86,ILS
google,Lobby 99,2024-02-25,217,4000.0,571.43,ILS
google,Lobby 99,2024-03-03,218,2250.0,321.43,ILS
google,Lobby 99,2024-03-10,219,3250.0,464.29,ILS
google,Lobby 99,2024-03-17,220,1250.0,178.57,ILS
google,Lobby 99,2024-03-24,221,2500.0,357.14,ILS
google,Lobby 99,2024-03-31,222,5500.0,785.71,ILS
google,Lobby 99,2024-04-07,223,2000.0,285.71,ILS
google,Lobby 99,2024-04-14,224,500.0,71.43,ILS
google,Lobby 99,2024-04-21,225,500.0,71.43,ILS
google,Lobby 99,2024-04-28,226,250.0,35.71,ILS
google,Lobby 99,2024-05-05,227,500.0,71.43,ILS
google,Lobby 99,2024-05-12,228,250.0,35.71,ILS
google,Lobby 99,2024-05-19,229,1250.0,178.57,ILS
google,Lobby 99,2024-05-26,230,1250.0,178.57,ILS
google,Lobby 99,2024-06-02,231,1250.0,178.57,ILS
google,Lobby 99,2024-06-09,232,1500.0,214.29,ILS
google,Lobby 99,2024-06-16,233,1250.0,178.57,ILS
google,Lobby 99,2024-06-23,234,1500.0,214.29,ILS
google,Lobby 99,2024-06-30,235,1500.0,214.29,ILS
google,Lobby 99,2024-07-07,236,500.0,71.43,ILS
google,Lobby 99,2024-07-14,237,500.0,71.43,ILS
google,Lobby 99,2024-07-21,238,500.0,71.43,ILS
google,Lobby 99,2024-07-28,239,500.0,71.43,ILS
google,Lobby 99,2024-08-04,240,500.0,71.43,ILS
google,Lobby 99,2024-08-11,241,250.0,35.71,ILS
google,Lobby 99,2024-09-01,244,250.0,35.71,ILS
google,Lobby 99,2024-09-08,245,750.0,107.14,ILS
google,Lobby 99,2024-09-15,246,250.0,35.71,ILS
google,Lobby 99,2024-09-22,247,250.0,35.71,ILS
google,Lobby 99,2024-09-29,248,250.0,35.71,ILS
google,Lobby 99,2024-10-06,249,500.0,71.43,ILS
google,Lobby 99,2024-10-13,250,750.0,107.14,ILS
google,Lobby 99,2024-10-20,251,2250.0,321.43,ILS
google,Lobby 99,2024-10-27,252,3750.0,535.71,ILS
google,Lobby 99,2024-11-03,253,3250.0,464.29,ILS
google,Lobby 99,2024-11-10,254,1750.0,250.0,ILS
google,Lobby 99,2024-11-17,255,1750.0,250.0,ILS
google,Lobby 99,2024-11-24,256,1500.0,214.29,ILS
google,Lobby 99,2024-12-01,257,2750.0,392.86,ILS
google,Lobby 99,2024-12-08,258,2750.0,392.86,ILS
google,Lobby 99,2024-12-15,259,1500.0,214.29,ILS
google,Lobby 99,2024-12-22,260,2000.0,285.71,ILS
google,Lobby 99,2024-12-29,261,3500.0,500.0,ILS
google,Lobby 99,2025-01-05,262,4000.0,571.43,ILS
google,Lobby 99,2025-01-12,263,3750.0,535.71,ILS
google,Lobby 99,2025-01-19,264,1000.0,142.86,ILS
google,Lobby 99,2025-01-26,265,250.0,35.71,ILS
google,Lobby 99,2025-02-02,266,250.0,35.71,ILS
google,Lobby 99,2025-02-09,267,250.0,35.71,ILS
google,Lobby 99,2025-02-16,268,750.0,107.14,ILS
google,Lobby 99,2025-02-23,269,1000.0,142.86,ILS
google,Lobby 99,2025-03-02,270,750.0,107.14,ILS
google,Lobby 99,2025-03-09,271,1500.0,214.29,ILS
google,Lobby 99,2025-03-16,272,2250.0,321.43,ILS
google,Lobby 99,2025-03-23,273,1750.0,250.0,ILS
google,Lobby 99,2025-03-30,274,1750.0,250.0,ILS
google,Lobby 99,2025-04-06,275,1250.0,178.57,ILS
google,Lobby 99,2025-04-13,276,2750.0,392.86,ILS
google,Lobby 99,2025-04-20,277,3000.0,428.57,ILS
google,Lobby 99,2025-04-27,278,2750.0,392.86,ILS
google,Lobby 99,2025-05-04,279,2500.0,357.14,ILS
google,Lobby 99,2025-05-11,280,2750.0,392.86,ILS
google,Lobby 99,2025-05-18,281,2500.0,357.14,ILS
google,Lobby 99,2025-05-25,282,5000.0,714.29,ILS
google,Lobby 99,2025-06-01,283,3000.0,428.57,ILS
google,Lobby 99,2025-06-08,284,2250.0,321.43,ILS
google,Lobby 99,2025-06-15,285,1000.0,142.86,ILS
google,Lobby 99,2025-06-22,286,1250.0,178.57,ILS
google,Lobby 99,2025-06-29,287,1250.0,178.57,ILS
google,Lobby 99,2025-07-06,288,750.0,107.14,ILS
google,Lobby 99,2025-07-13,289,1250.0,178.57,ILS
google,Lobby 99,2025-07-20,290,250.0,35.71,ILS
google,Lobby 99,2025-07-27,291,250.0,35.71,ILS
google,Lobby 99,2025-08-03,292,6000.0,857.14,ILS
google,Lobby 99,2025-08-10,293,4500.0,642.86,ILS
google,Lobby 99,2025-08-17,294,4250.0,607.14,ILS
google,Lobby 99,2025-08-24,295,3750.0,535.71,ILS
google,Lobby 99,2025-08-31,296,3000.0,428.57,ILS
google,Lobby 99,2025-09-07,297,1250.0,178.57,ILS
google,Lobby 99,2025-09-14,298,500.0,71.43,ILS
google,Lobby 99,2025-09-21,299,750.0,107.14,ILS
google,Lobby 99,2025-09-28,300,1000.0,142.86,ILS
google,Lobby 99,2025-10-05,301,1000.0,142.86,ILS
google,Lobby 99,2025-10-12,302,1750.0,250.0,ILS
google,Lobby 99,2025-10-19,303,3250.0,464.29,ILS
google,Lobby 99,2025-10-26,304,3250.0,464.29,ILS
google,Lobby 99,2025-11-02,305,4250.0,607.14,ILS
google,Lobby 99,2025-11-09,306,3500.0,500.0,ILS
google,Lobby 99,2025-11-16,307,2500.0,357.14,ILS
google,Lobby 99,2025-11-23,308,1250.0,178.57,ILS
google,Lobby 99,2025-11-30,309,1000.0,142.86,ILS
google,Lobby 99,2025-12-07,310,1250.0,178.57,ILS
google,Lobby 99,2025-12-14,311,500.0,71.43,ILS
google,MCCANN DISCIPLINES LTD,2022-09-18,142,250.0,35.71,ILS
google,MCCANN DISCIPLINES LTD,2022-09-25,143,250.0,35.71,ILS
google,MCCANN DISCIPLINES LTD,2022-10-02,144,2000.0,285.71,ILS
google,MCCANN DISCIPLINES LTD,2022-10-09,145,6750.0,964.29,ILS
google,MCCANN DISCIPLINES LTD,2022-10-16,146,5500.0,785.71,ILS
google,MCCANN DISCIPLINES LTD,2022-10-23,147,8750.0,1250.0,ILS
google,MCCANN DISCIPLINES LTD,2022-10-30,148,2000.0,285.71,ILS
google,MCCANN DISCIPLINES LTD,2023-12-31,209,250.0,35.71,ILS
google,MCCANN DISCIPLINES LTD,2024-01-07,210,250.0,35.71,ILS
google,MCCANN DISCIPLINES LTD,2024-01-14,211,250.0,35.71,ILS
google,MCCANN DISCIPLINES LTD,2024-04-07,223,1250.0,178.57,ILS
google,MCCANN DISCIPLINES LTD,2024-04-14,224,1250.0,178.57,ILS
google,MCCANN DISCIPLINES LTD,2025-08-03,292,5750.0,821.43,ILS
google,MCCANN DISCIPLINES LTD,2025-08-10,293,7500.0,1071.43,ILS
google,MCCANN DISCIPLINES LTD,2025-08-17,294,1750.0,250.0,ILS
google,Mark Shteyn,2020-08-02,31,250.0,35.71,ILS
google,Mark Shteyn,2020-08-09,32,250.0,35.71,ILS
google,Mark Shteyn,2020-08-16,33,250.0,35.71,ILS
google,Mark Shteyn,2020-08-23,34,250.0,35.71,ILS
google,Mark Shteyn,2020-08-30,35,250.0,35.71,ILS
google,Mark Shteyn,2020-09-06,36,250.0,35.71,ILS
google,Mark Shteyn,2020-09-13,37,250.0,35.71,ILS
google,Mark Shteyn,2020-09-20,38,500.0,71.43,ILS
google,Mark Shteyn,2020-09-27,39,250.0,35.71,ILS
google,Mark Shteyn,2020-10-04,40,250.0,35.71,ILS
google,Mark Shteyn,2020-10-11,41,250.0,35.71,ILS
google,Mark Shteyn,2020-10-18,42,250.0,35.71,ILS
google,Mark Shteyn,2020-10-25,43,500.0,71.43,ILS
google,Mark Shteyn,2020-11-01,44,500.0,71.43,ILS
google,Mark Shteyn,2020-11-29,48,250.0,35.71,ILS
google,Mark Shteyn,2020-12-06,49,250.0,35.71,ILS
google,Mark Shteyn,2021-01-17,55,250.0,35.71,ILS
google,Mark Shteyn,2021-01-24,56,500.0,71.43,ILS
google,Mark Shteyn,2021-02-14,59,250.0,35.71,ILS
google,Mark Shteyn,2021-02-21,60,250.0,35.71,ILS
google,Mark Shteyn,2021-02-28,61,250.0,35.71,ILS
google,Mark Shteyn,2021-03-14,63,250.0,35.71,ILS
google,Mark Shteyn,2021-04-25,69,250.0,35.71,ILS
google,Mark Shteyn,2021-05-02,70,250.0,35.71,ILS
google,Mark Shteyn,2021-06-13,76,250.0,35.71,ILS
google,Mark Shteyn,2021-10-24,95,250.0,35.71,ILS
google,Mark Shteyn,2021-10-31,96,250.0,35.71,ILS
google,Mark Shteyn,2022-01-30,109,250.0,35.71,ILS
google,Mark Shteyn,2022-03-13,115,250.0,35.71,ILS
google,Mark Shteyn,2022-03-20,116,250.0,35.71,ILS
google,Mark Shteyn,2022-04-03,118,250.0,35.71,ILS
google,Mark Shteyn,2022-04-17,120,250.0,35.71,ILS
google,Mark Shteyn,2022-04-24,121,250.0,35.71,ILS
google,Mark Shteyn,2022-09-04,140,250.0,35.71,ILS
google,Mark Shteyn,2022-10-16,146,500.0,71.43,ILS
google,Mark Shteyn,2022-10-23,147,500.0,71.43,ILS
google,Mark Shteyn,2022-11-06,149,250.0,35.71,ILS
google,Mark Shteyn,2022-11-13,150,750.0,107.14,ILS
google,Mark Shteyn,2022-11-20,151,500.0,71.43,ILS
google,Mark Shteyn,2022-11-27,152,250.0,35.71,ILS
google,Mark Shteyn,2022-12-04,153,1250.0,178.57,ILS
google,Mark Shteyn,2022-12-11,154,1000.0,142.86,ILS
google,Mark Shteyn,2022-12-18,155,500.0,71.43,ILS
google,Mark Shteyn,2022-12-25,156,750.0,107.14,ILS
google,Mark Shteyn,2023-01-01,157,1250.0,178.57,ILS
google,Mark Shteyn,2023-01-08,158,500.0,71.43,ILS
google,Mark Shteyn,2023-01-15,159,750.0,107.14,ILS
google,Mark Shteyn,2023-01-22,160,250.0,35.71,ILS
google,Mark Shteyn,2023-01-29,161,1000.0,142.86,ILS
google,Mark Shteyn,2023-02-05,162,500.0,71.43,ILS
google,Mark Shteyn,2023-02-12,163,750.0,107.14,ILS
google,Mark Shteyn,2023-02-19,164,250.0,35.71,ILS
google,Mark Shteyn,2023-02-26,165,500.0,71.43,ILS
google,Mark Shteyn,2023-03-05,166,1000.0,142.86,ILS
google,Mark Shteyn,2023-03-12,167,1000.0,142.86,ILS
google,Mark Shteyn,2023-03-19,168,1000.0,142.86,ILS
google,Mark Shteyn,2023-03-26,169,2250.0,321.43,ILS
google,Mark Shteyn,2023-04-02,170,1250.0,178.57,ILS
google,Mark Shteyn,2023-04-09,171,1250.0,178.57,ILS
google,Mark Shteyn,2023-04-16,172,500.0,71.43,ILS
google,Mark Shteyn,2023-04-23,173,500.0,71.43,ILS
google,Mark Shteyn,2023-04-30,174,500.0,71.43,ILS
google,Mark Shteyn,2023-05-07,175,1000.0,142.86,ILS
google,Mark Shteyn,2023-05-14,176,750.0,107.14,ILS
google,Mark Shteyn,2023-05-21,177,750.0,107.14,ILS
google,Mark Shteyn,2023-05-28,178,1000.0,142.86,ILS
google,Mark Shteyn,2023-06-04,179,750.0,107.14,ILS
google,Mark Shteyn,2023-06-11,180,1000.0,142.86,ILS
google,Mark Shteyn,2023-06-18,181,1250.0,178.57,ILS
google,Mark Shteyn,2023-06-25,182,1750.0,250.0,ILS
google,Mark Shteyn,2023-07-02,183,3000.0,428.57,ILS
google,Mark Shteyn,2023-07-09,184,1750.0,250.0,ILS
google,Mark Shteyn,2023-07-16,185,500.0,71.43,ILS
google,Mark Shteyn,2023-07-23,186,1250.0,178.57,ILS
google,Mark Shteyn,2023-07-30,187,1000.0,142.86,ILS
google,Mark Shteyn,2023-08-06,188,1000.0,142.86,ILS
google,Mark Shteyn,2023-08-13,189,500.0,71.43,ILS
google,Mark Shteyn,2023-08-27,191,500.0,71.43,ILS
google,Mark Shteyn,2023-09-03,192,750.0,107.14,ILS
google,Mark Shteyn,2023-09-10,193,500.0,71.43,ILS
google,Mark Shteyn,2023-09-17,194,500.0,71.43,ILS
google,Mark Shteyn,2023-09-24,195,500.0,71.43,ILS
google,Mark Shteyn,2023-10-01,196,500.0,71.43,ILS
google,Mark Shteyn,2023-10-22,199,250.0,35.71,ILS
google,Mark Shteyn,2023-12-10,206,500.0,71.43,ILS
google,Mark Shteyn,2023-12-17,207,750.0,107.14,ILS
google,Mark Shteyn,2023-12-24,208,500.0,71.43,ILS
google,Mark Shteyn,2023-12-31,209,250.0,35.71,ILS
google,Mark Shteyn,2024-01-07,210,250.0,35.71,ILS
google,Mark Shteyn,2024-01-14,211,1500.0,214.29,ILS
google,Mark Shteyn,2024-01-21,212,250.0,35.71,ILS
google,Mark Shteyn,2024-02-04,214,250.0,35.71,ILS
google,Mark Shteyn,2024-02-18,216,500.0,71.43,ILS
google,Mark Shteyn,2024-02-25,217,250.0,35.71,ILS
google,Mark Shteyn,2024-03-03,218,250.0,35.71,ILS
google,Mark Shteyn,2024-03-10,219,250.0,35.71,ILS
google,Mark Shteyn,2024-03-17,220,250.0,35.71,ILS
google,Mark Shteyn,2024-03-24,221,500.0,71.43,ILS
google,Mark Shteyn,2024-04-07,223,250.0,35.71,ILS
google,Mark Shteyn,2024-04-14,224,250.0,35.71,ILS
google,Mark Shteyn,2024-04-21,225,500.0,71.43,ILS
google,Mark Shteyn,2024-04-28,226,500.0,71.43,ILS
google,Mark Shteyn,2024-05-05,227,250.0,35.71,ILS
google,Mark Shteyn,2024-06-09,232,250.0,35.71,ILS
google,Mark Shteyn,2024-06-16,233,250.0,35.71,ILS
google,Mark Shteyn,2024-09-01,244,250.0,35.71,ILS
google,Mark Shteyn,2024-09-15,246,500.0,71.43,ILS
google,Mark Shteyn,2024-10-06,249,500.0,71.43,ILS
google,Mark Shteyn,2024-10-27,252,250.0,35.71,ILS
google,Mark Shteyn,2024-11-03,253,250.0,35.71,ILS
google,Mark Shteyn,2024-11-10,254,500.0,71.43,ILS
google,Mark Shteyn,2024-11-17,255,250.0,35.71,ILS
google,Mark Shteyn,2024-12-01,257,250.0,35.71,ILS
google,Mark Shteyn,2024-12-15,259,250.0,35.71,ILS
google,Mark Shteyn,2025-01-19,264,250.0,35.71,ILS
google,Mark Shteyn,2025-07-20,290,250.0,35.71,ILS
google,Mark Shteyn,2025-07-27,291,250.0,35.71,ILS
google,Mediaru LTD,2024-05-12,228,250.0,35.71,ILS
google,Mediaru LTD,2024-05-19,229,250.0,35.71,ILS
google,Mediaru LTD,2024-05-26,230,250.0,35.71,ILS
google,Mediaru LTD,2024-06-02,231,250.0,35.71,ILS
google,Mediaru LTD,2024-06-09,232,250.0,35.71,ILS
google,Mediaru LTD,2024-06-16,233,250.0,35.71,ILS
google,Mediaru LTD,2024-06-23,234,250.0,35.71,ILS
google,Mediaru LTD,2024-06-30,235,500.0,71.43,ILS
google,Mediaru LTD,2024-07-07,236,750.0,107.14,ILS
google,Mediaru LTD,2024-07-14,237,750.0,107.14,ILS
google,Mediaru LTD,2024-07-21,238,500.0,71.43,ILS
google,Mediaru LTD,2024-07-28,239,500.0,71.43,ILS
google,Mediaru LTD,2024-08-04,240,1000.0,142.86,ILS
google,Mediaru LTD,2024-08-11,241,750.0,107.14,ILS
google,Mediaru LTD,2024-08-18,242,750.0,107.14,ILS
google,Mediaru LTD,2024-08-25,243,750.0,107.14,ILS
google,Mediaru LTD,2024-09-01,244,500.0,71.43,ILS
google,Mediaru LTD,2024-09-08,245,500.0,71.43,ILS
google,Mediaru LTD,2024-09-15,246,750.0,107.14,ILS
google,Mediaru LTD,2024-09-22,247,500.0,71.43,ILS
google,Mediaru LTD,2024-09-29,248,1250.0,178.57,ILS
google,Mediaru LTD,2024-10-06,249,4500.0,642.86,ILS
google,Mediaru LTD,2024-10-13,250,2500.0,357.14,ILS
google,Mediaru LTD,2024-10-20,251,1750.0,250.0,ILS
google,Mediaru LTD,2024-10-27,252,1750.0,250.0,ILS
google,Mediaru LTD,2024-11-03,253,1500.0,214.29,ILS
google,Mediaru LTD,2024-11-10,254,750.0,107.14,ILS
google,Mediaru LTD,2024-11-17,255,750.0,107.14,ILS
google,Mediaru LTD,2024-11-24,256,750.0,107.14,ILS
google,Mediaru LTD,2024-12-01,257,1000.0,142.86,ILS
google,Mediaru LTD,2024-12-08,258,1500.0,214.29,ILS
google,Mediaru LTD,2024-12-15,259,1000.0,142.86,ILS
google,Mediaru LTD,2024-12-22,260,750.0,107.14,ILS
google,Mediaru LTD,2024-12-29,261,500.0,71.43,ILS
google,Mediaru LTD,2025-01-05,262,500.0,71.43,ILS
google,Mediaru LTD,2025-01-12,263,750.0,107.14,ILS
google,Mediaru LTD,2025-01-19,264,500.0,71.43,ILS
google,Mediaru LTD,2025-01-26,265,250.0,35.71,ILS
google,Mediaru LTD,2025-02-02,266,250.0,35.71,ILS
google,Mediaru LTD,2025-02-09,267,250.0,35.71,ILS
google,Mediaru LTD,2025-02-16,268,500.0,71.43,ILS
google,Mediaru LTD,2025-02-23,269,500.0,71.43,ILS
google,Mediaru LTD,2025-03-02,270,500.0,71.43,ILS
google,Mediaru LTD,2025-03-09,271,250.0,35.71,ILS
google,Mediaru LTD,2025-03-16,272,250.0,35.71,ILS
google,Mediaru LTD,2025-05-11,280,250.0,35.71,ILS
google,Mediaru LTD,2025-05-18,281,250.0,35.71,ILS
google,Mediaru LTD,2025-05-25,282,250.0,35.71,ILS
google,Mediaru LTD,2025-06-01,283,250.0,35.71,ILS
